codigo_ocorrencia,aeronave_matricula,aeronave_operador_categoria,aeronave_tipo_veiculo,aeronave_fabricante,aeronave_modelo,aeronave_tipo_icao,aeronave_motor_tipo,aeronave_motor_quantidade,aeronave_pmd,aeronave_pmd_categoria,aeronave_assentos,aeronave_ano_fabricacao,aeronave_pais_fabricante,aeronave_pais_registro,aeronave_registro_categoria,aeronave_registro_segmento,aeronave_voo_origem,aeronave_voo_destino,aeronave_fase_operacao,aeronave_fase_operacao_icao,aeronave_tipo_operacao,aeronave_nivel_dano,total_fatalidades,aeronave_dia_extracao
201605111952144,PRBOP,ORG√O P√öBLICO,HELICOPTERO,EUROCOPTER FRANCE,EC 130 B4,EC30,TURBOEIXO,MONOMOTOR,2427,ENTRE 2250 E 5700 KG,7,2010,FRAN«A,BRASIL,ADE,ADMINISTRA«√O DIRETA,SBBI,SBBI,PARTIDA DO MOTOR,STANDING,OPERA«√O POLICIAL,LEVE,0,5/31/2019
201806281336174,PRBOP,ORG√O P√öBLICO,HELICOPTERO,EUROCOPTER FRANCE,EC 130 B4,EC30,TURBOEIXO,MONOMOTOR,2427,ENTRE 2250 E 5700 KG,7,2010,FRAN«A,BRASIL,ADE,ADMINISTRA«√O DIRETA,****,****,OPERA«√O DE SOLO,STANDING,INDETERMINADA,LEVE,0,5/31/2019
201805291440107,PRBOP,ORG√O P√öBLICO,HELICOPTERO,EUROCOPTER FRANCE,EC 130 B4,EC30,TURBOEIXO,MONOMOTOR,2427,ENTRE 2250 E 5700 KG,7,2010,FRAN«A,BRASIL,ADE,ADMINISTRA«√O DIRETA,****,SBBI,POUSO,LANDING,OPERA«√O POLICIAL,LEVE,0,5/31/2019
201902020208112,PRBRU,OPERADOR DE AERONAVE,HELICOPTERO,MIL HELICOPTER,MI-171A1,MI8,TURBOEIXO,BIMOTOR,13000,ACIMA DE 5700 KG,30,2011,N√O IDENTIFICADO,BRASIL,TPX,T¡XI A…REO,SWCA,****,ESTACIONAMENTO,STANDING,T¡XI A…REO,LEVE,0,5/31/2019
201403181471641,PRBRU,OPERADOR DE AERONAVE,HELICOPTERO,MIL HELICOPTER,MI-171A1,MI8,TURBOEIXO,BIMOTOR,13000,ACIMA DE 5700 KG,30,2011,N√O IDENTIFICADO,BRASIL,TPX,T¡XI A…REO,****,****,CIRCUITO DE TR√ÅFEGO,APPROACH,T¡XI A…REO,NENHUM,0,5/31/2019
201803282201244,PRBSL,OPERADOR PARTICULAR,AVI√O,CESSNA AIRCRAFT,A188B,C188,PIST√O,MONOMOTOR,1905,AT… 2250 KG,1,1975,ESTADOS UNIDOS,BRASIL,SAE-AG,AGRÕCOLA,****,****,MANOBRA,MANEUVERING,OPERA«√O AGRÕCOLA,SUBSTANCIAL,0,5/31/2019
201902271429443,PRBTP,OPERADOR PARTICULAR,AVI√O,PIPER AIRCRAFT,PA-34-220T,PA34,PIST√O,BIMOTOR,2155,AT… 2250 KG,6,2012,ESTADOS UNIDOS,BRASIL,TPP,PARTICULAR,SSSB,SBPA,POUSO,LANDING,VOO PRIVADO,LEVE,0,5/31/2019
201803011720531,PRBTS,OPERADOR PARTICULAR,AVI√O,HAWKER BEECHCRAFT,C90GT,BE9L,TURBOHELICE,BIMOTOR,4581,ENTRE 2250 E 5700 KG,8,2007,ESTADOS UNIDOS,BRASIL,TPP,PARTICULAR,SBCX,SBSP,CORRIDA APOS POUSO,LANDING,VOO PRIVADO,LEVE,0,5/31/2019
201504056644594,PRBTZ,OPERADOR PARTICULAR,AVI√O,BEECH AIRCRAFT,58,BE58,PIST√O,BIMOTOR,2494,ENTRE 2250 E 5700 KG,6,1991,ESTADOS UNIDOS,BRASIL,TPP,PARTICULAR,SNPA,SBBH,DESCIDA,EN ROUTE,VOO PRIVADO,NENHUM,0,5/31/2019
201408313547423,PRBVG,OPERADOR PARTICULAR,AVI√O,CESSNA AIRCRAFT,172S,C172,PIST√O,MONOMOTOR,1157,AT… 2250 KG,4,2003,ESTADOS UNIDOS,BRASIL,TPP,PARTICULAR,****,****,CIRCUITO DE TR√ÅFEGO,APPROACH,VOO PRIVADO,NENHUM,0,5/31/2019
201703311420538,PRCAL,OPERADOR PARTICULAR,AVI√O,CIRRUS DESIGN,SR22,SR22,PIST√O,MONOMOTOR,1542,AT… 2250 KG,4,2005,ESTADOS UNIDOS,BRASIL,TPP,PARTICULAR,SBBH,SBRJ,SUBIDA,EN ROUTE,VOO PRIVADO,NENHUM,0,5/31/2019
201509284637603,PRCAW,OPERADOR PARTICULAR,AVI√O,CESSNA AIRCRAFT,LC41-550FG,COL4,PIST√O,MONOMOTOR,1634,AT… 2250 KG,4,2005,ESTADOS UNIDOS,BRASIL,TPP,PARTICULAR,SBMT,SBGL,T¡XI,TAXI,VOO PRIVADO,LEVE,0,5/31/2019
201606301805253,PRCBB,OPERADOR PARTICULAR,HELICOPTERO,BELL HELICOPTER,407,B407,TURBOEIXO,MONOMOTOR,2268,ENTRE 2250 E 5700 KG,7,2009,FRAN«A,BRASIL,TPP,PARTICULAR,SBSP,****,CRUZEIRO,EN ROUTE,VOO PRIVADO,DESTRU√çDA,5,5/31/2019
201604111801113,PRCBH,ORG√O P√öBLICO,HELICOPTERO,EUROCOPTER FRANCE,EC 130 B4,EC30,TURBOEIXO,MONOMOTOR,2427,ENTRE 2250 E 5700 KG,8,2009,FRAN«A,BRASIL,ADE,ADMINISTRA«√O DIRETA,SBBE,****,APROXIMA«√O FINAL,APPROACH,OPERA«√O POLICIAL,LEVE,0,5/31/2019
201506052347918,PRCBM,ORG√O P√öBLICO,HELICOPTERO,EUROCOPTER DEUTSCHLAND,EC 135T2,EC35,TURBOEIXO,BIMOTOR,2835,ENTRE 2250 E 5700 KG,7,2005,ALEMANHA,BRASIL,ADD,ADMINISTRA«√O DIRETA,SICS,****,MANOBRA,MANEUVERING,OPERA«√O POLICIAL,LEVE,0,5/31/2019
201404037371683,PRCCA,OPERADOR PARTICULAR,AVI√O,ECLIPSE AEROSPACE,EA500,***,JATO,BIMOTOR,2721,ENTRE 2250 E 5700 KG,0,2007,N√O IDENTIFICADO,BRASIL,TPP,PARTICULAR,****,****,CORRIDA APOS POUSO,LANDING,VOO PRIVADO,NENHUM,0,5/31/2019
201404102800146,PRCCM,OPERADOR PARTICULAR,AVI√O,PIPER AIRCRAFT,PA-34-220T,PA34,PIST√O,BIMOTOR,2155,AT… 2250 KG,7,0,ESTADOS UNIDOS,BRASIL,TPP,PARTICULAR,****,****,T¡XI,TAXI,VOO PRIVADO,NENHUM,0,5/31/2019
201709221708395,PRCCM,OPERADOR PARTICULAR,AVI√O,PIPER AIRCRAFT,PA-34-220T,PA34,PIST√O,BIMOTOR,2155,AT… 2250 KG,7,0,ESTADOS UNIDOS,BRASIL,TPP,PARTICULAR,SBBH,SBMK,CRUZEIRO,EN ROUTE,VOO PRIVADO,NENHUM,0,5/31/2019
201402117910285,PRCCM,OPERADOR PARTICULAR,AVI√O,PIPER AIRCRAFT,PA-34-220T,PA34,PIST√O,BIMOTOR,2155,AT… 2250 KG,7,0,ESTADOS UNIDOS,BRASIL,TPP,PARTICULAR,****,****,T¡XI,TAXI,VOO PRIVADO,NENHUM,0,5/31/2019
201201051092581,PRCDL,OPERADOR PARTICULAR,AVI√O,RAYTHEON AIRCRAFT,58,BE58,PIST√O,BIMOTOR,2495,ENTRE 2250 E 5700 KG,6,2003,ESTADOS UNIDOS,BRASIL,TPP,PARTICULAR,****,****,POUSO,LANDING,VOO PRIVADO,LEVE,0,5/31/2019
201603151401352,PRCEF,OPERADOR PARTICULAR,AVI√O,PIPER AIRCRAFT,PA-42-720,PAY3,TURBOHELICE,BIMOTOR,5080,ENTRE 2250 E 5700 KG,10,1983,ESTADOS UNIDOS,BRASIL,TPP,PARTICULAR,SBVT,SBRP,DESCIDA,EN ROUTE,VOO PRIVADO,LEVE,0,5/31/2019
201507276625700,PRCEV,OPERADOR PARTICULAR,AVI√O,PIPER AIRCRAFT,PA-32R-301T,PA32,PIST√O,MONOMOTOR,1633,AT… 2250 KG,6,2001,ESTADOS UNIDOS,BRASIL,TPP,PARTICULAR,SNGX,SBSJ,POUSO,LANDING,VOO PRIVADO,LEVE,0,5/31/2019
201905301137058,PRCHS,OPERADOR DE AERONAVE,HELICOPTERO,SIKORSKY AIRCRAFT,S-92A,S92,TURBOEIXO,BIMOTOR,12020,ACIMA DE 5700 KG,22,2009,ESTADOS UNIDOS,BRASIL,TPX,T¡XI A…REO,SBCB,SBJR,SUBIDA,EN ROUTE,T¡XI A…REO,NENHUM,0,5/31/2019
201905061211501,PRCHS,OPERADOR DE AERONAVE,HELICOPTERO,SIKORSKY AIRCRAFT,S-92A,S92,TURBOEIXO,BIMOTOR,12020,ACIMA DE 5700 KG,22,2009,ESTADOS UNIDOS,BRASIL,TPX,T¡XI A…REO,9PGR,SBJR,DESCIDA,EN ROUTE,T¡XI A…REO,NENHUM,0,5/31/2019
201409207573669,PRCIG,OPERADOR PARTICULAR,HELICOPTERO,ROBINSON HELICOPTER,R44 II,R44,PIST√O,MONOMOTOR,1134,AT… 2250 KG,4,2012,ESTADOS UNIDOS,BRASIL,TPP,PARTICULAR,****,****,DECOLAGEM,TAKEOFF,VOO PRIVADO,DESTRU√çDA,2,5/31/2019
201905161512334,PRCJD,ORG√O P√öBLICO,HELICOPTERO,HELIBRAS,AS 350 B2,AS50,TURBOEIXO,MONOMOTOR,2250,AT… 2250 KG,6,2009,BRASIL,BRASIL,ADE,ADMINISTRA«√O DIRETA,SBRB,SBRB,PARTIDA DO MOTOR,STANDING,OPERA«√O POLICIAL,LEVE,0,5/31/2019
201808241224579,PRCLB,OPERADOR DE AERONAVE,AVI√O,CESSNA AIRCRAFT,525,C525,JATO,BIMOTOR,4717,ENTRE 2250 E 5700 KG,7,1997,ESTADOS UNIDOS,BRASIL,TPP,PARTICULAR,SNZR,SWUV,CORRIDA APOS POUSO,LANDING,VOO PRIVADO,LEVE,0,5/31/2019
201607281450466,PRCMD,OPERADOR DE AERONAVE,AVI√O,CESSNA AIRCRAFT,208B,C208,TURBOHELICE,MONOMOTOR,3969,ENTRE 2250 E 5700 KG,11,2004,ESTADOS UNIDOS,BRASIL,TPX,T¡XI A…REO,SSKT,SBJA,CORRIDA APOS POUSO,LANDING,VOO N√O REGULAR,LEVE,0,5/31/2019
201804111948542,PRCNT,OPERADOR PARTICULAR,AVI√O,AIR TRACTOR,AT-502B,AT5T,TURBOHELICE,MONOMOTOR,3629,ENTRE 2250 E 5700 KG,1,2012,ESTADOS UNIDOS,BRASIL,TPP,PARTICULAR,SWVI,SWVI,CORRIDA APOS POUSO,LANDING,OPERA«√O AGRÕCOLA,LEVE,0,5/31/2019
201804210240455,PRCON,OPERADOR DE AERONAVE,AVI√O,CESSNA AIRCRAFT,560XL,C56X,JATO,BIMOTOR,9072,ACIMA DE 5700 KG,11,2005,ESTADOS UNIDOS,BRASIL,TPP,PARTICULAR,SBSP,SBVT,T¡XI,TAXI,VOO PRIVADO,NENHUM,0,5/31/2019
201603031122561,PRCON,OPERADOR DE AERONAVE,AVI√O,CESSNA AIRCRAFT,560XL,C56X,JATO,BIMOTOR,9072,ACIMA DE 5700 KG,11,2005,ESTADOS UNIDOS,BRASIL,TPX,T¡XI A…REO,SBSP,SDRS,T¡XI,TAXI,VOO PRIVADO,NENHUM,0,5/31/2019
201809151314422,PRCOR,OPERADOR PARTICULAR,AVI√O,CIRRUS DESIGN,SR22,SR22,PIST√O,MONOMOTOR,1542,AT… 2250 KG,4,2007,ESTADOS UNIDOS,BRASIL,TPP,PARTICULAR,SBMS,SNWS,CRUZEIRO,EN ROUTE,VOO PRIVADO,SUBSTANCIAL,0,5/31/2019
201803261310336,PRCOW,OPERADOR PARTICULAR,AVI√O,CESSNA AIRCRAFT,210M,C210,PIST√O,MONOMOTOR,1724,AT… 2250 KG,6,1978,ESTADOS UNIDOS,BRASIL,TPP,PARTICULAR,SSJZ,SBAU,APROXIMA«√O FINAL,APPROACH,VOO PRIVADO,SUBSTANCIAL,0,5/31/2019
201504052900850,PRCRL,AEROCLUBE,AVI√O,CESSNA AIRCRAFT,152,C152,PIST√O,MONOMOTOR,757,AT… 2250 KG,2,1978,ESTADOS UNIDOS,BRASIL,PRI,INSTRU«√O,SBBP,SDAA,MANOBRA,MANEUVERING,VOO DE INSTRU«√O,SUBSTANCIAL,0,5/31/2019
201711171152465,PRCRS,OPERADOR PARTICULAR,AVI√O,CESSNA AIRCRAFT,150L,C150,PIST√O,MONOMOTOR,726,AT… 2250 KG,2,1971,ESTADOS UNIDOS,BRASIL,TPP,PARTICULAR,SSXO,SBSR,CRUZEIRO,EN ROUTE,VOO PRIVADO,NENHUM,0,5/31/2019
201402093739056,PRCTM,OPERADOR PARTICULAR,AVI√O,PIPER AIRCRAFT,PA-46-350P,PA46,PIST√O,MONOMOTOR,1969,AT… 2250 KG,6,2007,ESTADOS UNIDOS,BRASIL,TPP,PARTICULAR,SBFI,SBMG,APROXIMA«√O FINAL,APPROACH,VOO PRIVADO,NENHUM,0,5/31/2019
201903111308473,PRCTU,OPERADOR PARTICULAR,AVI√O,CESSNA AIRCRAFT,152,C152,PIST√O,MONOMOTOR,757,AT… 2250 KG,2,1978,ESTADOS UNIDOS,BRASIL,TPP,PARTICULAR,SJCM,SJCM,SUBIDA,EN ROUTE,VOO PRIVADO,DESTRU√çDA,0,5/31/2019
201601271848378,PRCVL,OPERADOR DE AERONAVE,AVI√O,AIR TRACTOR,AT-402B,AT3T,TURBOHELICE,MONOMOTOR,3175,ENTRE 2250 E 5700 KG,1,2009,ESTADOS UNIDOS,BRASIL,SAE-AG,AGRÕCOLA,****,****,ESPECIALIZADA,MANEUVERING,OPERA«√O AGRÕCOLA,NENHUM,0,5/31/2019
201602151021559,PRDAT,OPERADOR DE AERONAVE,AVI√O,PIPER AIRCRAFT,PA-25-235,PA25,PIST√O,MONOMOTOR,1315,AT… 2250 KG,1,1964,ESTADOS UNIDOS,BRASIL,SAE-AG,AGRÕCOLA,****,****,MANOBRA,MANEUVERING,OPERA«√O AGRÕCOLA,SUBSTANCIAL,0,5/31/2019
201605021237578,PRDCJ,OPERADOR PARTICULAR,AVI√O,EMBRAER,EMB-500,E50P,JATO,BIMOTOR,4750,ENTRE 2250 E 5700 KG,6,2009,BRASIL,BRASIL,TPP,PARTICULAR,SBUR,SBSP,POUSO,LANDING,VOO PRIVADO,LEVE,0,5/31/2019
201901281243484,PRDFA,OPERADOR DE AERONAVE,AVI√O,AIR TRACTOR,AT-402B,AT3T,TURBOHELICE,MONOMOTOR,3175,ENTRE 2250 E 5700 KG,1,2013,ESTADOS UNIDOS,BRASIL,SAE-AG,AGRÕCOLA,SSBW,SSBW,MANOBRA,MANEUVERING,OPERA«√O AGRÕCOLA,SUBSTANCIAL,0,5/31/2019
201806151358172,PRDFJ,OPERADOR DE AERONAVE,HELICOPTERO,HELIBRAS,AS 350 B2,AS50,TURBOEIXO,MONOMOTOR,2250,AT… 2250 KG,7,2009,BRASIL,BRASIL,D04,M√öLTIPLA,SJCG,SBJR,APROXIMA«√O FINAL,APPROACH,T¡XI A…REO,LEVE,0,5/31/2019
201410039144641,PRDFL,OPERADOR PARTICULAR,AVI√O,RAYTHEON AIRCRAFT,C90A,BE9L,TURBOHELICE,BIMOTOR,4581,ENTRE 2250 E 5700 KG,8,1998,ESTADOS UNIDOS,BRASIL,TPP,PARTICULAR,****,****,DECOLAGEM,TAKEOFF,VOO PRIVADO,LEVE,0,5/31/2019
201808021900545,PRDIB,OPERADOR PARTICULAR,AVI√O,LEARJET,45,LJ45,JATO,BIMOTOR,9525,ACIMA DE 5700 KG,9,2007,CANAD√Å,BRASIL,TPP,PARTICULAR,SBEG,SBBR,CRUZEIRO,EN ROUTE,VOO PRIVADO,LEVE,0,5/31/2019
201807241935347,PRDMC,OPERADOR PARTICULAR,AVI√O,PIPER AIRCRAFT,PA-34-220T,PA34,PIST√O,BIMOTOR,2155,AT… 2250 KG,6,2005,ESTADOS UNIDOS,BRASIL,TPP,PARTICULAR,SBGU,SSUV,INDETERMINADA,UNKNOWN,VOO PRIVADO,DESTRU√çDA,3,5/31/2019
201510228084479,PRDMT,OPERADOR PARTICULAR,AVI√O,CESSNA AIRCRAFT,150H,C150,PIST√O,MONOMOTOR,726,AT… 2250 KG,2,1968,ESTADOS UNIDOS,BRASIL,TPP,PARTICULAR,SDWC,SDWC,CIRCUITO DE TR√ÅFEGO,APPROACH,VOO PRIVADO,SUBSTANCIAL,2,5/31/2019
201603091736153,PRDMV,OPERADOR PARTICULAR,AVI√O,CIRRUS DESIGN,SR22,SR22,PIST√O,MONOMOTOR,1542,AT… 2250 KG,4,2005,ESTADOS UNIDOS,BRASIL,TPP,PARTICULAR,SBRP,SBMT,ESTACIONAMENTO,STANDING,VOO PRIVADO,LEVE,0,5/31/2019
201807171417368,PRDOA,ORG√O P√öBLICO,AVI√O,CESSNA AIRCRAFT,208B,C208,TURBOHELICE,MONOMOTOR,3969,ENTRE 2250 E 5700 KG,11,2013,ESTADOS UNIDOS,BRASIL,ADE,ADMINISTRA«√O DIRETA,SBGO,SBBR,DECOLAGEM,TAKEOFF,OPERA«√O POLICIAL,NENHUM,0,5/31/2019
201903240133082,PRDRL,OPERADOR PARTICULAR,HELICOPTERO,ROBINSON HELICOPTER,R44 II,R44,PIST√O,MONOMOTOR,1134,AT… 2250 KG,4,2009,ESTADOS UNIDOS,BRASIL,SAE-AG,AGRÕCOLA,****,****,MANOBRA,MANEUVERING,OPERA«√O AGRÕCOLA,SUBSTANCIAL,0,5/31/2019
201707251512174,PRDRY,OPERADOR PARTICULAR,AVI√O,TWIN COMMANDER,695,AC95,TURBOHELICE,BIMOTOR,4683,ENTRE 2250 E 5700 KG,8,1980,ESTADOS UNIDOS,BRASIL,TPP,PARTICULAR,SBJD,SBKP,CORRIDA APOS POUSO,LANDING,VOO PRIVADO,LEVE,0,5/31/2019
201609301036175,PRDTA,OPERADOR PARTICULAR,AVI√O,BEECH AIRCRAFT,E55,BE55,PIST√O,BIMOTOR,2404,ENTRE 2250 E 5700 KG,6,1972,ESTADOS UNIDOS,BRASIL,TPP,PARTICULAR,SBGO,SBSO,CRUZEIRO,EN ROUTE,VOO PRIVADO,DESTRU√çDA,4,5/31/2019
201705260552211,PRDUO,OPERADOR PARTICULAR,AVI√O,HAWKER BEECHCRAFT,G58,BE58,PIST√O,BIMOTOR,2495,ENTRE 2250 E 5700 KG,6,2011,ESTADOS UNIDOS,BRASIL,TPP,PARTICULAR,SBVH,SBPV,POUSO,LANDING,VOO PRIVADO,LEVE,0,5/31/2019
201405151658359,PRDVD,OPERADOR PARTICULAR,AVI√O,CIRRUS DESIGN,SR22,SR22,PIST√O,MONOMOTOR,1542,AT… 2250 KG,4,2008,ESTADOS UNIDOS,BRASIL,TPP,PARTICULAR,****,****,DECOLAGEM,TAKEOFF,VOO PRIVADO,LEVE,0,5/31/2019
201801081718489,PRDVE,OPERADOR PARTICULAR,AVI√O,CIRRUS DESIGN,SR22,SR22,PIST√O,MONOMOTOR,1540,AT… 2250 KG,4,2007,ESTADOS UNIDOS,BRASIL,TPP,PARTICULAR,SBDO,SBCG,CORRIDA APOS POUSO,LANDING,VOO PRIVADO,LEVE,0,5/31/2019
201905190031207,PRDVR,OPERADOR PARTICULAR,AVI√O,CESSNA AIRCRAFT,T210N,C210,PIST√O,MONOMOTOR,1814,AT… 2250 KG,6,1979,ESTADOS UNIDOS,BRASIL,TPP,PARTICULAR,SBJC,SBJC,DECOLAGEM,TAKEOFF,VOO PRIVADO,SUBSTANCIAL,1,5/31/2019
201507036397089,PRDVR,OPERADOR PARTICULAR,AVI√O,CESSNA AIRCRAFT,T210N,C210,PIST√O,MONOMOTOR,1814,AT… 2250 KG,6,1979,ESTADOS UNIDOS,BRASIL,TPP,PARTICULAR,SIAW,SBJC,CORRIDA APOS POUSO,LANDING,VOO PRIVADO,LEVE,0,5/31/2019
201610171042438,PRDYD,OPERADOR DE AERONAVE,HELICOPTERO,ROBINSON HELICOPTER,R44,R44,PIST√O,MONOMOTOR,1088,AT… 2250 KG,4,2000,ESTADOS UNIDOS,BRASIL,M20,M√öLTIPLA,SSMK,SSCN,DESCIDA,EN ROUTE,VOO N√O REGULAR,SUBSTANCIAL,0,5/31/2019
201803051345508,PREAA,OPERADOR PARTICULAR,ANF√çBIO,MAULE AIRCRAFT,M-7-235B ANFIBIO,M7,PIST√O,MONOMOTOR,1247,AT… 2250 KG,4,2003,ESTADOS UNIDOS,BRASIL,TPP,PARTICULAR,SBSR,SBSR,POUSO,LANDING,VOO PRIVADO,LEVE,0,5/31/2019
201803091405454,PREBF,OPERADOR PARTICULAR,AVI√O,PIPER AIRCRAFT,PA-34-200T,PA34,PIST√O,BIMOTOR,2073,AT… 2250 KG,6,1976,ESTADOS UNIDOS,BRASIL,TPP,PARTICULAR,****,****,CRUZEIRO,EN ROUTE,VOO PRIVADO,LEVE,0,5/31/2019
201607181309532,PREBJ,ESCOLA DE AVIA«√O,AVI√O,CESSNA AIRCRAFT,152,***,PIST√O,MONOMOTOR,757,AT… 2250 KG,2,0,ESTADOS UNIDOS,BRASIL,PRI,INSTRU«√O,SDIO,SNBA,CORRIDA APOS POUSO,LANDING,VOO DE INSTRU«√O,NENHUM,0,5/31/2019
201508318893739,PRECK,ESCOLA DE AVIA«√O,AVI√O,CESSNA AIRCRAFT,172N,C172,PIST√O,MONOMOTOR,1043,AT… 2250 KG,4,1976,ESTADOS UNIDOS,BRASIL,PRI,INSTRU«√O,SBPR,SBPR,T¡XI,TAXI,VOO DE INSTRU«√O,LEVE,0,5/31/2019
201511115342124,PREDL,OPERADOR DE AERONAVE,HELICOPTERO,ROBINSON HELICOPTER,R66,R66,TURBOEIXO,MONOMOTOR,1225,AT… 2250 KG,5,2012,ESTADOS UNIDOS,BRASIL,TPP,PARTICULAR,SBRF,****,CRUZEIRO,EN ROUTE,VOO PRIVADO,SUBSTANCIAL,0,5/31/2019
201712281614447,PREDR,OPERADOR DE AERONAVE,AVI√O,CESSNA AIRCRAFT,A188B,C188,PIST√O,MONOMOTOR,1497,AT… 2250 KG,1,1976,ESTADOS UNIDOS,BRASIL,SAE,ESPECIALIZADA,####,####,CRUZEIRO,EN ROUTE,OPERA«√O AGRÕCOLA,LEVE,0,5/31/2019
201404092705815,PREDW,OPERADOR PARTICULAR,AVI√O,BEECH AIRCRAFT,200,BE20,TURBOHELICE,BIMOTOR,5670,ENTRE 2250 E 5700 KG,10,1980,ESTADOS UNIDOS,BRASIL,TPP,PARTICULAR,SBCJ,SBPJ,DESCIDA,EN ROUTE,VOO PRIVADO,NENHUM,0,5/31/2019
201201252082200,PREEE,OPERADOR PARTICULAR,AVI√O,CIRRUS DESIGN,SR20,SR20,PIST√O,MONOMOTOR,1361,AT… 2250 KG,4,2007,ESTADOS UNIDOS,BRASIL,TPP,PARTICULAR,****,****,T¡XI,TAXI,VOO PRIVADO,LEVE,0,5/31/2019
201506262378861,PREES,ORG√O P√öBLICO,HELICOPTERO,EUROCOPTER DEUTSCHLAND,BK117 C-2 ,EC45,TURBOEIXO,BIMOTOR,3585,ENTRE 2250 E 5700 KG,9,2013,ALEMANHA,BRASIL,ADE,ADMINISTRA«√O DIRETA,SBFZ,****,PAIRADO,EN ROUTE,OPERA«√O POLICIAL,NENHUM,0,5/31/2019
201711161231481,PREGD,OPERADOR PARTICULAR,HELICOPTERO,ROBINSON HELICOPTER,R44 II,R44,PIST√O,MONOMOTOR,1134,AT… 2250 KG,4,2007,ESTADOS UNIDOS,BRASIL,TPP,PARTICULAR,SNJO,SNJO,T¡XI,TAXI,VOO PRIVADO,LEVE,0,5/31/2019
201607111318417,PREGL,OPERADOR PARTICULAR,AVI√O,CIRRUS DESIGN,SR22,SR22,PIST√O,MONOMOTOR,1633,AT… 2250 KG,5,2013,ESTADOS UNIDOS,BRASIL,TPP,PARTICULAR,SBNF,SBCX,SUBIDA,EN ROUTE,VOO PRIVADO,NENHUM,0,5/31/2019
201401215896243,PREJF,OPERADOR DE AERONAVE,AVI√O,CESSNA AIRCRAFT,A188B,C188,PIST√O,MONOMOTOR,1485,AT… 2250 KG,1,1977,ESTADOS UNIDOS,BRASIL,SAE-AG,AGRÕCOLA,****,****,APROXIMA«√O FINAL,APPROACH,OPERA«√O AGRÕCOLA,LEVE,0,5/31/2019
201710041030244,PREJJ,ESCOLA DE AVIA«√O,AVI√O,CESSNA AIRCRAFT,152,C152,PIST√O,MONOMOTOR,760,AT… 2250 KG,2,1982,ESTADOS UNIDOS,BRASIL,PRI,INSTRU«√O,SBAQ,SBAQ,APROXIMA«√O FINAL,APPROACH,VOO DE INSTRU«√O,NENHUM,0,5/31/2019
201804181340261,PREJL,OPERADOR PARTICULAR,AVI√O,PIPER AIRCRAFT,PA-34-220T,PA34,PIST√O,BIMOTOR,2155,AT… 2250 KG,6,2006,ESTADOS UNIDOS,BRASIL,TPP,PARTICULAR,SBMT,SBMT,OPERA«√O DE SOLO,STANDING,VOO PRIVADO,LEVE,0,5/31/2019
201811051149345,PREJN,ESCOLA DE AVIA«√O,AVI√O,CESSNA AIRCRAFT,152,C152,PIST√O,MONOMOTOR,759,AT… 2250 KG,2,1984,ESTADOS UNIDOS,BRASIL,PRI,INSTRU«√O,SBJD,SBJD,T¡XI,TAXI,VOO DE INSTRU«√O,NENHUM,0,5/31/2019
201604201749493,PREJN,ESCOLA DE AVIA«√O,AVI√O,CESSNA AIRCRAFT,152,C152,PIST√O,MONOMOTOR,759,AT… 2250 KG,2,1984,ESTADOS UNIDOS,BRASIL,PRI,INSTRU«√O,SBJD,SBJD,CORRIDA APOS POUSO,LANDING,VOO DE INSTRU«√O,NENHUM,0,5/31/2019
201803161337187,PREJO,ESCOLA DE AVIA«√O,AVI√O,CESSNA AIRCRAFT,A152,C152,PIST√O,MONOMOTOR,757,AT… 2250 KG,2,1984,ESTADOS UNIDOS,BRASIL,PRI,INSTRU«√O,SIMK,SBMK,CRUZEIRO,EN ROUTE,VOO PRIVADO,SUBSTANCIAL,0,5/31/2019
201407038617544,PREJQ,ESCOLA DE AVIA«√O,AVI√O,CESSNA AIRCRAFT,152,C152,PIST√O,MONOMOTOR,757,AT… 2250 KG,2,1982,ESTADOS UNIDOS,BRASIL,PRI,INSTRU«√O,****,****,CORRIDA APOS POUSO,LANDING,VOO DE INSTRU«√O,LEVE,0,5/31/2019
201408117550650,PREJQ,ESCOLA DE AVIA«√O,AVI√O,CESSNA AIRCRAFT,152,C152,PIST√O,MONOMOTOR,757,AT… 2250 KG,2,1982,ESTADOS UNIDOS,BRASIL,PRI,INSTRU«√O,****,****,DECOLAGEM,TAKEOFF,VOO DE INSTRU«√O,NENHUM,0,5/31/2019
201405179361665,PREJV,ESCOLA DE AVIA«√O,AVI√O,CESSNA AIRCRAFT,152,C152,PIST√O,MONOMOTOR,757,AT… 2250 KG,2,1980,ESTADOS UNIDOS,BRASIL,PRI,INSTRU«√O,****,****,T¡XI,TAXI,VOO DE INSTRU«√O,NENHUM,0,5/31/2019
201411201317027,PREJV,ESCOLA DE AVIA«√O,AVI√O,CESSNA AIRCRAFT,152,C152,PIST√O,MONOMOTOR,757,AT… 2250 KG,2,1980,ESTADOS UNIDOS,BRASIL,PRI,INSTRU«√O,****,****,CORRIDA APOS POUSO,LANDING,VOO DE INSTRU«√O,NENHUM,0,5/31/2019
